mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_iter,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_auroc,split1_test_auroc,split2_test_auroc,split3_test_auroc,split4_test_auroc,mean_test_auroc,std_test_auroc,rank_test_auroc,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc
9.10532898902893,0.5675348767751693,0.5461080074310303,0.23959688558406947,12,100,"{'max_depth': 12, 'max_iter': 100}",0.715375,0.7171875,0.7145,0.7150625,0.7173125,0.7158875,0.0011479601473918747,19,0.8641409425099523,0.8654628664494309,0.8624649846895224,0.8641475267623416,0.8672355797119339,0.8646903800246362,0.0015889450820707795,19,0.735129757255212,0.737708449199925,0.7340006988949263,0.7323551150886539,0.7411963400858985,0.7360780721049232,0.003096126161827647,20
18.13461527824402,0.531829268454665,0.5505544662475585,0.3179605530670798,12,200,"{'max_depth': 12, 'max_iter': 200}",0.7243125,0.728375,0.7255,0.7238125,0.7274375,0.7258875,0.0017621896889949088,15,0.8713079546367481,0.8728411543511786,0.8698360086886071,0.8719682124137655,0.873917728673272,0.8719742117527144,0.001381643540825696,14,0.7459676653632369,0.7504927896071143,0.7464056359228084,0.7451369081948762,0.7520712223669398,0.7480148442909951,0.002744355129808285,14
25.33863697052002,0.2777411738256618,0.8551267623901367,0.0017037002808334258,12,300,"{'max_depth': 12, 'max_iter': 300}",0.7325,0.73675,0.7353125,0.7353125,0.737,0.7353750000000001,0.0016002929419328055,8,0.8756055159988864,0.8780041180201857,0.8745646384718763,0.8770318161373029,0.8790746898609866,0.8768561556978476,0.0016177588676965168,9,0.7533674532266218,0.7597151223552782,0.754872483641813,0.7558885361172892,0.7606054363730431,0.756889806342809,0.0028024068766498568,9
35.85428338050842,5.647091753293167,0.9720009803771973,0.43037013905388394,12,400,"{'max_depth': 12, 'max_iter': 400}",0.7364375,0.7426875,0.7425,0.7399375,0.745125,0.7413375,0.0029492054014598743,4,0.8787846676200858,0.881540017280089,0.8786112922687302,0.8809042105047761,0.8825629947549315,0.8804806364857225,0.0015497533205800457,4,0.7583660622606735,0.7655686434127951,0.7621303554586213,0.7630493089140028,0.7662264275090006,0.7630681595110187,0.0028005937523148286,4
9.17559814453125,0.36866524781586457,0.37003588676452637,0.26270675106836844,16,100,"{'max_depth': 16, 'max_iter': 100}",0.715375,0.7175625,0.714,0.7138125,0.7180625,0.7157625,0.0017657328506883747,20,0.8644796898607986,0.8655964204925808,0.8627221958892624,0.86396272125458,0.8675325897439011,0.8648587234482246,0.0016251150296532845,16,0.7360774021812695,0.7377499748950201,0.7347092334215385,0.7319147372464863,0.742440107559324,0.7365782910607277,0.0034993352505085958,16
17.480170059204102,0.5682388556273585,0.3791548728942871,0.24106758454028945,16,200,"{'max_depth': 16, 'max_iter': 200}",0.7265625,0.7278125,0.727375,0.7249375,0.72775,0.7268875,0.001071943328725909,11,0.8718270798212225,0.873159500732712,0.869940314131321,0.8715276376347744,0.8746017522626189,0.8722112569165297,0.00157389598330004,11,0.7474768284125691,0.7506887317723002,0.7472271787487816,0.7448733271898779,0.7538395681004069,0.7488211268447872,0.0031178720860324718,11
26.5271954536438,1.6800622308448498,0.49516735076904295,0.2999576239320015,16,300,"{'max_depth': 16, 'max_iter': 300}",0.731625,0.7379375,0.736375,0.73325,0.737125,0.7352624999999999,0.0024142804311016,9,0.8762887641313064,0.8780218947433318,0.8747971971603691,0.8767144900588774,0.8796312228894153,0.8770907137966599,0.0016350027849145773,8,0.7547456871805324,0.7592117789185552,0.7556744842647531,0.75542314557882,0.762051649902936,0.7574213491691193,0.0027874305456031855,6
34.78931441307068,4.11159689111324,1.0657901287078857,0.19692601221182926,16,400,"{'max_depth': 16, 'max_iter': 400}",0.7414375,0.74425,0.741125,0.74025,0.746625,0.7427375,0.002361276138023671,1,0.8797699731846546,0.8815364531037382,0.8787080909403601,0.8807524453666803,0.8831640796937728,0.8807862084578412,0.0015211564769360957,1,0.7598905072874685,0.7650695070225616,0.7626774715682872,0.7626827115375564,0.7667762092280043,0.7634192813287756,0.002346796658159642,1
9.1317289352417,0.48947770489528203,0.5762548446655273,0.24904142769103138,20,100,"{'max_depth': 20, 'max_iter': 100}",0.716625,0.7175625,0.7151875,0.7139375,0.7180625,0.7162750000000001,0.001524590108848943,17,0.8644398708292343,0.8655718773940194,0.8625701739952839,0.8639318075711898,0.8675325897439011,0.8648092639067257,0.0016684116664912498,17,0.7357814928236359,0.7375532869946838,0.7344508862883291,0.7318800984478612,0.742440107559324,0.7364211744227668,0.0035333223421781506,17
17.766321086883544,0.7730213540624014,0.7987057209014893,0.010937948716771827,20,200,"{'max_depth': 20, 'max_iter': 200}",0.7241875,0.730125,0.72575,0.7243125,0.7286875,0.7266125,0.0023898875496558536,12,0.871369390401425,0.8734535346356784,0.8699585918351356,0.8716528189612031,0.8745558049878218,0.8721980281642528,0.0016207638161555324,12,0.746420018740519,0.7507261941068281,0.7473786228911231,0.7451626325252657,0.75364053977028,0.7486656016068032,0.0030972826862185826,12
25.117399787902833,0.3960848564023086,0.8311705589294434,0.04456273413929045,20,300,"{'max_depth': 20, 'max_iter': 300}",0.7333125,0.73775,0.7351875,0.734375,0.738,0.735725,0.0018551448730489953,6,0.8759382305146568,0.8781090004592441,0.8748259096676808,0.8771355563390246,0.8798862347220222,0.8771789863405257,0.0017477099915532794,6,0.7536174177302369,0.7582304194402342,0.7556687905657874,0.7562229109474079,0.763180529242199,0.7573840135851732,0.0032494119563301503,7
33.25869579315186,0.6653783229999477,1.2046026706695556,0.5938399205202309,20,400,"{'max_depth': 20, 'max_iter': 400}",0.741625,0.74225,0.743875,0.73975,0.7441875,0.7423375,0.0016122577337386106,2,0.8799664129629475,0.8814495542998544,0.8787648443575803,0.8806567645787026,0.8829164133772099,0.8807507979152589,0.0013961564646634086,2,0.760154637834931,0.7635232687095206,0.7623342804139449,0.763045252756935,0.767392970674999,0.7632900820780661,0.002353405178177472,2
8.872415447235108,0.2789737855435816,0.3774436950683594,0.2591336449192711,24,100,"{'max_depth': 24, 'max_iter': 100}",0.716625,0.7175625,0.7151875,0.7139375,0.7180625,0.7162750000000001,0.001524590108848943,17,0.8644398708292343,0.8655718773940194,0.8625701739952839,0.8639318075711898,0.8675325897439011,0.8648092639067257,0.0016684116664912498,17,0.7357814928236359,0.7375532869946838,0.7344508862883291,0.7318800984478612,0.742440107559324,0.7364211744227668,0.0035333223421781506,17
17.220194244384764,0.6252411289554002,0.43320374488830565,0.2593781463094614,24,200,"{'max_depth': 24, 'max_iter': 200}",0.7241875,0.730125,0.72575,0.7243125,0.7286875,0.7266125,0.0023898875496558536,12,0.871369390401425,0.8734535346356784,0.8699585918351356,0.8716528189612031,0.8745558049878218,0.8721980281642528,0.0016207638161555324,12,0.746420018740519,0.7507261941068281,0.7473786228911231,0.7451626325252657,0.75364053977028,0.7486656016068032,0.0030972826862185826,12
26.386374378204344,1.9327279281867076,0.7935140609741211,0.05097397585113486,24,300,"{'max_depth': 24, 'max_iter': 300}",0.7333125,0.73775,0.7351875,0.734375,0.738,0.735725,0.0018551448730489953,6,0.8759382305146568,0.8781090004592441,0.8748259096676808,0.8771355563390246,0.8798862347220222,0.8771789863405257,0.0017477099915532794,6,0.7536174177302369,0.7582304194402342,0.7556687905657874,0.7562229109474079,0.763180529242199,0.7573840135851732,0.0032494119563301503,7
33.45586361885071,0.9697378447942105,1.111546230316162,0.28875368792004846,24,400,"{'max_depth': 24, 'max_iter': 400}",0.741625,0.74225,0.743875,0.73975,0.7441875,0.7423375,0.0016122577337386106,2,0.8799664129629475,0.8814495542998544,0.8787648443575803,0.8806567645787026,0.8829164133772099,0.8807507979152589,0.0013961564646634086,2,0.760154637834931,0.7635232687095206,0.7623342804139449,0.763045252756935,0.767392970674999,0.7632900820780661,0.002353405178177472,2
